0.1042
0.0749
0.0129
0.0495
-0.0150
0.0425
-0.0563
0.0530
0.0792
0.0828
-0.1096
0.0958
0.0041
0.0914
-0.0144
0.0554
0.1311
0.1450
0.2564
0.0721
0.2231
0.1042
0.0977
0.0627
0.1758
0.0456
-0.3460
0.0917
0.2051
0.0479
-0.1888
0.0393
-0.1627
0.0827
-0.2525
0.0724
